0	3556
0	1508
0	5608
0	1516
0	3564
0	1520
0	5617
0	3571
0	1524
0	1528
0	3582
0	1536
0	1540
0	3591
0	3594
0	11790
0	7701
0	3615
0	3617
0	3619
0	1572
0	1574
0	1575
0	1583
0	1585
0	1586
0	1587
0	1589
0	7733
0	9783
0	5692
0	3645
0	3647
0	3648
0	5702
0	1607
0	5713
0	5719
0	3672
0	3691
0	3695
0	9844
0	3701
0	5756
0	1667
0	1668
0	1670
0	3718
0	3725
0	3729
0	1682
0	3730
0	3733
0	1687
0	3742
0	9891
0	3751
0	1705
0	1711
0	9905
0	1717
0	1721
0	11964
0	1725
0	11965
0	3780
0	1734
0	3785
0	1739
0	3788
0	5847
0	5850
0	3802
0	5865
0	1770
0	1772
0	5873
0	1778
0	3834
0	3838
0	1797
0	1801
0	1802
0	5900
0	1804
0	5902
0	1808
0	7954
0	3867
0	3869
0	10021
0	1838
0	7985
0	1854
0	1856
0	1860
0	1861
0	8015
0	1888
0	1890
0	1893
0	5994
0	1901
0	1902
0	5999
0	1906
0	1920
0	1927
0	1940
0	1942
0	1957
0	1961
0	1963
0	8113
0	1970
0	8121
0	1979
0	10181
0	10182
0	8141
0	2000
0	4057
0	2014
0	2016
0	4065
0	4069
0	2022
0	2029
0	2039
0	4088
0	2044
1	0
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	12
1	13
1	14
1	15
1	16
1	17
1	18
1	19
1	20
1	21
1	22
1	23
1	24
2	1
3	1
4	1
4	1589
5	1
5	577
5	2692
5	1508
5	1587
5	1524
6	3392
6	1
7	0
7	1
7	5632
7	5633
7	5634
7	5635
7	5636
7	5637
7	10
7	12
7	16
7	5626
7	21
7	5627
7	2549
7	2046
7	186
7	212
7	3443
7	5621
7	5622
7	5623
7	5624
7	5625
7	3962
7	5367
7	5628
7	5629
7	5630
7	5631
8	1
8	115
8	2044
9	1
9	902
9	11
9	622
9	1329
9	115
9	444
9	190
10	1856
10	1
10	7
10	1329
10	115
11	0
11	1
11	4359
11	9
11	12
11	13
11	7183
11	1329
11	819
11	439
11	7240
11	5449
11	9036
11	9037
11	9038
11	9039
11	9040
11	9041
11	719
11	4691
11	7507
11	9042
11	9043
11	9044
11	3802
11	352
11	1772
11	1901
11	622
12	0
12	1
12	2561
12	131
12	1797
12	7
12	4359
12	11
12	13
12	1834
12	9144
12	9145
12	9146
12	9147
12	9148
12	1979
12	9149
12	9150
12	9151
12	9152
12	9153
12	9154
12	7240
12	1483
12	719
12	9041
12	4700
12	1508
12	1772
12	1901
12	5372
12	2173
12	2046
13	0
13	1
13	11
13	12
13	15
13	4906
13	1980
13	7240
13	1999
13	1508
13	9206
13	9207
13	9208
13	9209
13	9210
13	9211
13	9212
13	9213
13	9214
13	9215
14	1
14	1586
14	444
14	4173
15	1
15	1452
15	13
16	0
16	1
16	1154
16	131
16	2434
16	10880
16	10881
16	7
16	10882
16	6025
16	10883
16	10884
16	10885
16	10886
16	10887
16	10888
16	146
16	1939
16	5396
16	1687
16	768
16	1436
16	160
16	164
16	5038
16	1586
16	1587
16	1589
16	186
16	1607
16	4809
16	5449
16	4173
16	461
16	2641
16	1624
16	4698
16	4442
16	352
16	4706
16	1642
16	622
16	238
16	241
16	10870
16	10871
16	10872
16	10873
16	10874
16	10875
16	10876
16	10877
16	10878
16	10879
17	0
17	1
17	11521
17	259
17	11522
17	9221
17	11523
17	11524
17	11525
17	9991
17	1418
17	11526
17	11527
17	11528
17	11529
17	9996
17	11530
17	4774
17	551
17	3007
17	2623
17	9553
17	4305
17	96
17	1901
17	4208
18	1
19	0
19	1
19	11776
19	11777
19	11778
19	11779
19	3718
19	11780
19	11781
19	11782
19	11783
19	11784
19	11785
19	11786
19	11787
19	11788
19	11789
19	4881
19	3730
19	9489
19	20
19	9499
19	3740
19	286
19	2464
19	1329
19	10931
19	8378
19	1980
19	2556
19	5847
19	5848
19	3806
19	96
19	8546
19	1269
19	11255
19	11772
19	11773
19	11774
19	11775
20	1
20	19
20	636
21	1
21	4065
21	2659
21	7
21	521
21	173
21	1906
22	1
22	1452
23	1
24	1
24	115
24	731
24	511
25	0
25	26
25	27
25	28
25	29
25	30
25	31
25	32
25	33
25	34
25	35
25	36
25	37
25	38
25	39
25	40
25	41
25	42
25	43
25	44
25	45
25	46
25	47
25	48
25	49
25	50
25	51
25	52
25	53
25	54
25	55
25	56
25	57
25	58
25	59
25	60
25	61
25	62
25	63
25	64
25	65
25	66
25	67
25	68
25	69
25	70
25	71
25	72
25	73
25	74
25	75
25	76
25	77
25	78
25	79
25	80
25	81
25	82
25	83
25	84
25	85
25	86
25	87
25	88
25	89
25	90
25	91
25	92
25	93
25	94
25	95
25	96
25	97
25	98
25	99
25	100
25	101
25	102
25	103
25	104
25	105
26	25
27	25
28	25
29	25
29	11009
30	25
30	1295
31	25
32	25
33	25
34	25
35	25
36	25
37	25
37	3730
37	7507
37	2029
38	25
39	25
40	25
40	3802
41	25
42	25
43	25
43	1500
44	25
45	25
46	25
47	25
48	25
49	168
49	25
49	156
50	25
51	25
52	25
53	25
54	25
55	25
55	2269
56	25
56	2871
57	25
58	25
58	5097
59	25
60	25
61	25
62	96
62	25
63	25
63	87
64	25
64	3730
64	4783
65	25
65	131
65	4707
66	25
66	2089
67	25
68	25
69	25
69	3007
70	25
70	2871
71	25
71	1500
72	25
73	25
73	2022
74	25
75	25
76	25
76	4412
76	5865
76	2871
77	25
78	25
79	25
80	25
81	25
82	25
83	25
84	25
85	25
86	25
87	0
87	10112
87	3591
87	3725
87	10103
87	4753
87	25
87	3615
87	10107
87	10110
87	819
87	4792
87	4412
87	63
87	6336
87	4678
87	9415
87	7002
87	3802
87	4707
87	10094
87	10095
87	10096
87	10097
87	10098
87	10099
87	10100
87	10101
87	10102
87	4851
87	10104
87	10105
87	10106
87	3701
87	10108
87	10109
87	3582
87	10111
88	1508
88	614
88	1802
88	241
88	25
88	1500
89	25
90	25
90	4450
90	839
90	313
91	5713
91	25
92	25
93	25
93	6734
94	25
95	25
96	0
96	259
96	1540
96	5125
96	5129
96	138
96	1418
96	1419
96	5130
96	5131
96	17
96	19
96	4119
96	1404
96	25
96	669
96	289
96	291
96	6310
96	1575
96	551
96	810
96	2858
96	2862
96	819
96	823
96	8941
96	3387
96	1980
96	830
96	62
96	5185
96	11767
96	1992
96	11768
96	842
96	4556
96	11769
96	2510
96	11770
96	4691
96	11771
96	6360
96	2014
96	352
96	6372
96	11749
96	11750
96	4454
96	7144
96	11751
96	11752
96	11753
96	11754
96	4456
96	2542
96	11755
96	11756
96	241
96	11757
96	11758
96	11759
96	11760
96	11761
96	11762
96	11763
96	11764
96	11765
96	11766
96	636
96	3701
97	25
98	25
99	25
100	25
101	25
102	25
103	25
104	25
105	25
106	0
106	107
106	108
106	109
106	110
106	111
106	112
106	113
107	106
107	636
107	810
108	0
108	2059
108	3642
108	106
108	115
108	636
108	5247
108	5248
108	5249
108	5250
108	5251
108	5252
108	5253
108	5254
108	5255
108	5256
108	5257
108	5258
108	5259
108	5260
108	5261
108	5262
108	5263
108	5264
108	1673
108	5265
108	5266
108	5267
108	5268
108	5269
108	5270
108	5271
108	5272
108	5273
108	5274
108	5275
108	5276
108	5277
108	5278
108	5279
108	5280
108	5281
108	5282
108	5283
108	5284
108	5285
108	5287
108	5288
108	5286
108	5290
108	5289
108	5292
108	5293
108	5291
108	5294
108	5295
108	5296
108	5297
108	5298
108	5299
108	5300
108	694
108	5301
108	5302
108	5303
108	5304
108	5305
108	5306
108	5307
108	5308
108	703
108	5309
108	5310
108	726
108	2269
108	734
108	2277
108	235
108	3327
108	3842
108	3858
108	1299
108	1301
108	1302
108	1304
108	1306
108	1309
108	1310
108	1317
108	1319
108	1324
108	1326
108	2871
108	3392
108	2375
108	3418
108	3434
108	1411
108	3978
108	1419
108	1422
108	2464
108	4010
108	3508
108	4024
108	2504
109	106
110	106
111	106
112	106
113	106
114	0
114	128
114	129
114	130
114	131
114	132
114	133
114	134
114	135
114	136
114	137
114	138
114	139
114	140
114	141
114	142
114	143
114	144
114	145
114	146
114	147
114	148
114	149
114	150
114	151
114	152
114	153
114	154
114	155
114	156
114	157
114	158
114	159
114	160
114	161
114	162
114	163
114	164
114	165
114	166
114	167
114	168
114	169
114	170
114	171
114	172
114	173
114	174
114	175
114	176
114	177
114	178
114	179
114	115
114	116
114	117
114	118
114	119
114	120
114	121
114	122
114	123
114	124
114	125
114	126
114	127
115	0
115	8
115	9
115	10
115	24
115	108
115	114
115	116
115	119
115	124
115	131
115	135
115	136
115	139
115	141
115	148
115	150
115	151
115	154
115	155
115	159
115	161
115	167
115	172
115	173
115	179
115	190
115	202
115	204
115	206
115	208
115	210
115	212
115	214
115	220
115	222
115	230
115	232
115	236
115	238
115	241
115	243
115	244
115	248
115	258
115	259
115	288
115	298
115	299
115	300
115	301
115	302
115	303
115	304
115	305
115	306
115	307
115	308
115	309
115	310
115	311
115	312
115	313
115	314
115	315
115	316
115	317
115	318
115	319
115	320
115	321
115	322
115	323
115	324
115	325
115	326
115	327
115	328
115	329
115	330
115	331
115	332
115	333
115	334
115	335
115	336
115	337
115	338
115	339
115	340
115	341
115	342
115	343
115	344
115	345
115	346
115	347
115	348
115	349
115	350
115	351
115	352
115	353
115	354
115	355
115	356
115	357
115	358
115	359
115	360
115	361
115	362
115	363
115	364
115	365
115	366
115	367
115	368
115	369
115	370
115	371
115	372
115	373
115	374
115	375
115	376
115	377
115	378
115	379
115	380
115	381
115	382
115	383
115	384
115	385
115	386
115	387
115	388
115	389
115	390
115	391
115	392
115	393
115	394
115	395
115	396
115	397
115	398
115	399
115	400
115	401
115	402
115	403
115	404
115	405
115	406
115	407
115	408
115	409
115	410
115	411
115	412
115	413
115	414
115	415
115	416
115	417
115	418
115	419
115	420
115	421
115	422
115	423
115	424
115	425
115	426
115	427
115	428
115	429
115	430
115	431
115	432
115	433
115	434
115	435
115	436
115	437
115	438
115	439
115	440
115	441
115	442
115	443
115	444
115	445
115	446
115	447
115	448
115	449
115	450
115	451
115	452
115	453
115	454
115	455
115	456
115	457
115	458
115	459
115	460
115	461
115	462
115	463
115	464
115	465
115	466
115	467
115	468
115	469
115	470
115	471
115	472
115	473
115	474
115	475
115	476
115	477
115	478
115	479
115	480
115	481
115	482
115	483
115	484
115	485
115	486
115	487
115	488
115	489
115	490
115	491
115	492
115	493
115	494
115	495
115	496
115	497
115	498
115	499
115	500
115	501
115	502
115	503
115	504
115	505
115	506
115	507
115	508
115	509
115	510
115	511
115	512
115	513
115	514
115	515
115	516
115	517
115	518
115	519
115	520
115	521
115	522
115	523
115	524
115	525
115	526
115	527
115	528
115	529
115	530
115	531
115	532
115	533
115	534
115	535
115	536
115	537
115	538
115	539
115	540
115	541
115	542
115	543
115	544
115	545
115	546
115	547
115	548
115	549
115	550
115	551
115	552
115	553
115	554
115	555
115	556
115	557
115	558
115	559
115	560
115	561
115	562
115	563
115	564
115	565
115	566
115	567
115	568
115	569
115	570
115	571
115	572
115	573
115	574
115	575
115	576
115	577
115	578
115	579
115	580
115	581
115	582
115	583
115	584
115	585
115	586
115	587
115	588
115	589
115	590
115	591
115	592
115	593
115	594
115	595
115	596
115	597
115	598
115	599
115	600
115	601
115	602
115	603
115	604
115	605
115	606
115	607
115	608
115	609
115	610
115	611
115	612
115	613
115	614
115	615
115	616
115	617
115	618
115	619
115	620
115	621
115	622
115	623
115	624
115	625
115	626
115	627
115	628
115	629
115	630
115	631
115	632
115	633
115	634
115	635
115	636
115	637
115	638
115	639
115	640
115	641
115	642
115	643
115	644
115	645
115	646
115	647
115	648
115	649
115	650
115	651
115	652
115	653
115	654
115	655
115	656
115	657
115	658
115	659
115	660
115	661
115	662
115	663
115	664
115	665
115	666
115	667
115	668
115	669
115	670
115	671
115	672
115	673
115	674
115	675
115	676
115	677
115	678
115	679
115	680
115	681
115	682
115	683
115	684
115	685
115	686
115	687
115	688
115	689
115	690
115	691
115	692
115	693
115	694
115	695
115	696
115	697
115	698
115	699
115	700
115	701
115	702
115	703
115	704
115	705
115	706
115	707
115	708
115	709
115	710
115	711
115	712
115	713
115	714
115	715
115	716
115	717
115	718
115	719
115	720
115	721
115	722
115	723
115	724
115	725
115	726
115	727
115	728
115	729
115	730
115	731
115	732
115	733
115	734
115	735
115	736
115	737
115	738
115	739
115	740
115	741
115	742
115	743
115	744
115	745
115	746
115	747
115	748
115	749
115	750
115	751
115	752
115	753
115	754
115	755
115	756
115	757
115	758
115	759
115	760
115	761
115	762
115	763
115	764
115	765
115	766
115	767
115	768
115	769
115	770
115	771
116	114
116	115
117	114
118	4931
118	173
118	466
118	114
118	4761
118	537
118	444
119	114
119	115
119	139
119	155
120	114
121	114
122	114
123	114
124	1893
124	114
124	115
124	212
124	155
125	114
125	139
125	607
126	168
126	114
126	173
127	352
127	202
127	114
128	114
128	155
129	114
129	754
129	173
130	114
131	0
131	12
131	1168
131	1425
131	146
131	16
131	1428
131	1430
131	1436
131	3615
131	160
131	1188
131	1445
131	551
131	168
131	1192
131	558
131	4528
131	819
131	5561
131	5562
131	5563
131	5564
131	444
131	5565
131	5566
131	5567
131	65
131	5568
131	5569
131	5570
131	5571
131	5572
131	4807
131	5573
131	202
131	717
131	2638
131	4696
131	476
131	4191
131	4707
131	231
131	236
131	622
131	238
131	2542
131	114
131	115
131	244
131	245
131	5113
132	227
132	3434
132	717
132	206
132	238
132	208
132	114
132	7507
132	244
132	731
132	444
133	114
134	114
134	1893
134	2181
134	138
135	516
135	2086
135	1192
135	521
135	556
135	238
135	466
135	114
135	115
135	754
135	150
135	155
135	476
135	511
136	114
136	115
136	556
136	150
137	114
137	155
138	0
138	5133
138	3117
138	3120
138	4148
138	3134
138	5188
138	2634
138	96
138	114
138	4730
138	641
138	134
138	5771
138	5781
138	1691
138	6307
138	6308
138	6309
138	6310
138	6311
138	6312
138	6313
138	6314
138	6315
138	6316
138	6317
138	6318
138	6319
138	6320
138	6321
138	6322
138	6323
138	6324
138	6325
138	6326
138	6327
138	6328
138	6329
138	6330
138	6331
138	6332
138	6333
138	6334
138	6335
138	6336
138	6337
138	6338
138	6339
138	6340
138	6341
138	6342
138	6343
138	6344
138	6345
138	6346
138	6347
138	6348
138	6349
138	6350
138	6351
138	6352
138	6353
138	6354
138	6355
138	212
138	6356
138	6357
138	6358
138	6359
138	6360
138	6361
138	6362
138	6363
138	6364
138	6365
138	6366
138	6367
138	6368
138	6369
138	6370
138	6371
138	6372
138	6373
138	6374
138	6375
138	6376
138	6377
138	6378
138	6379
138	6380
138	6381
138	6382
138	256
138	259
138	3880
138	299
138	827
138	3910
138	362
138	1902
138	684
138	387
138	2948
138	1925
138	953
138	504
139	0
139	4738
139	520
139	140
139	141
139	145
139	150
139	154
139	159
139	1572
139	1574
139	1575
139	6313
139	171
139	176
139	3127
139	6458
139	6459
139	6460
139	6461
139	444
139	6463
139	6462
139	6464
139	190
139	6465
139	6212
139	6466
139	6467
139	6468
139	6469
139	6470
139	6471
139	6472
139	6473
139	6474
139	6475
139	6476
139	725
139	351
139	354
139	114
139	115
139	627
139	119
139	633
139	3834
139	125
140	114
140	139
140	731
141	114
141	115
141	139
142	2088
142	114
142	1586
142	1854
143	114
144	114
145	114
145	139
146	0
146	131
146	1544
146	1932
146	16
146	1425
146	1428
146	1430
146	1436
146	4638
146	160
146	1188
146	168
146	556
146	444
146	5570
146	5571
146	5573
146	7496
146	7497
146	7498
146	7499
146	7500
146	5834
146	7501
146	7502
146	7503
146	7504
146	7505
146	7506
146	7507
146	7508
146	4188
146	4191
146	2145
146	4194
146	622
146	238
146	114
147	114
148	114
148	115
148	155
149	114
149	551
150	0
150	513
150	4636
150	545
150	553
150	556
150	562
150	5201
150	604
150	606
150	609
150	2154
150	114
150	115
150	135
150	136
150	139
150	652
150	660
150	151
150	159
150	161
150	673
150	4771
150	676
150	167
150	172
150	747
150	692
150	241
150	710
150	712
150	717
150	726
150	756
150	733
150	739
150	7912
150	7913
150	7914
150	7915
150	7916
150	7917
150	7918
150	7919
150	7920
150	1775
150	7921
150	7922
150	7923
150	7924
150	7925
150	7927
150	7928
150	7929
150	7926
150	7931
150	7930
150	7933
150	7932
150	7935
150	7936
150	7937
150	7938
150	7939
150	7934
150	7940
150	7941
150	7942
150	7943
150	7944
150	7945
150	7946
150	7436
150	7947
150	7948
150	7949
150	7950
150	7951
150	7952
150	7953
150	1831
150	765
150	1842
150	7476
150	7478
150	324
150	337
150	338
150	339
150	340
150	1879
150	351
150	352
150	5481
150	2412
150	381
150	6015
150	385
150	5510
150	5518
150	424
150	425
150	433
150	436
150	441
150	443
150	454
150	455
150	457
150	464
150	468
150	482
150	497
150	501
150	507
151	114
151	115
151	150
152	114
153	114
154	0
154	8192
154	8193
154	8194
154	8195
154	8196
154	8197
154	8198
154	8199
154	8200
154	8201
154	8202
154	8203
154	8204
154	8205
154	8206
154	8207
154	8208
154	8209
154	8210
154	8211
154	8212
154	8213
154	8214
154	8215
154	8216
154	8217
154	8218
154	8219
154	8220
154	8221
154	8222
154	8223
154	8224
154	8225
154	8226
154	8227
154	8228
154	8229
154	551
154	8230
154	8231
154	8232
154	555
154	556
154	8233
154	8234
154	8235
154	8236
154	8237
154	8238
154	8239
154	8240
154	565
154	8241
154	8242
154	8243
154	8244
154	8245
154	8246
154	572
154	8247
154	8248
154	8249
154	1539
154	8250
154	8251
154	8252
154	8253
154	8254
154	8255
154	8256
154	1103
154	5719
154	601
154	604
154	7263
154	609
154	611
154	619
154	625
154	114
154	115
154	627
154	3058
154	139
154	1170
154	670
154	159
154	6303
154	672
154	183
154	697
154	712
154	206
154	209
154	721
154	722
154	8185
154	1763
154	1768
154	7406
154	7926
154	248
154	1792
154	769
154	6426
154	1828
154	300
154	819
154	317
154	319
154	6466
154	1350
154	1351
154	328
154	2387
154	355
154	870
154	907
154	424
154	444
154	8135
154	457
154	3023
154	2542
154	483
154	486
154	4583
154	494
154	495
154	8176
154	8177
154	8178
154	8179
154	8180
154	8181
154	502
154	8183
154	8184
154	8182
154	8186
154	8187
154	8188
154	8189
154	8190
154	8191
155	0
155	128
155	6018
155	1922
155	135
155	137
155	651
155	6032
155	528
155	148
155	1575
155	167
155	6313
155	681
155	819
155	179
155	438
155	7865
155	6074
155	444
155	572
155	3902
155	3907
155	1872
155	8276
155	8277
155	8278
155	8279
155	8280
155	8281
155	8282
155	8283
155	8284
155	8285
155	8286
155	8287
155	8288
155	607
155	8289
155	8290
155	7771
155	8291
155	8292
155	8293
155	362
155	746
155	497
155	114
155	115
155	119
155	124
156	0
156	6273
156	8066
156	6792
156	1928
156	1931
156	1932
156	1936
156	1428
156	6805
156	1430
156	1438
156	6817
156	165
156	168
156	169
156	49
156	5564
156	5565
156	8638
156	8639
156	8640
156	8641
156	8642
156	8643
156	8644
156	8645
156	8646
156	8647
156	8648
156	8649
156	8650
156	8651
156	8652
156	8653
156	7502
156	8654
156	336
156	8655
156	8656
156	8657
156	8658
156	8659
156	8660
156	8661
156	6231
156	8662
156	219
156	1502
156	1636
156	1643
156	114
156	1654
157	114
158	114
159	139
159	556
159	1135
159	241
159	114
159	115
159	150
159	154
159	190
160	0
160	131
160	1797
160	6025
160	16
160	146
160	1939
160	1430
160	164
160	165
160	168
160	190
160	4807
160	1607
160	7503
160	467
160	4696
160	9053
160	9054
160	9055
160	352
160	2405
160	752
160	114
160	244
160	511
161	114
161	115
161	150
162	257
162	1508
162	168
162	1804
162	2000
162	114
162	2068
163	114
164	160
164	1927
164	1135
164	16
164	114
164	1430
165	160
165	9445
165	1425
165	114
165	7985
165	1430
165	156
166	114
167	636
167	672
167	258
167	259
167	173
167	114
167	115
167	1587
167	754
167	150
167	155
167	444
167	190
168	8704
168	0
168	2048
168	8710
168	1544
168	2056
168	11278
168	11279
168	11280
168	11281
168	11282
168	11283
168	11284
168	11285
168	11286
168	11287
168	11288
168	11289
168	11290
168	11291
168	11292
168	11293
168	11294
168	11295
168	6175
168	11296
168	11297
168	11298
168	11299
168	11300
168	11301
168	11302
168	11303
168	11304
168	11305
168	11306
168	556
168	11307
168	11308
168	11309
168	11310
168	49
168	11311
168	11312
168	11313
168	11314
168	11315
168	11316
168	11317
168	11318
168	11319
168	11320
168	11321
168	11322
168	11323
168	11324
168	11325
168	11326
168	11327
168	11328
168	11329
168	11330
168	11331
168	11332
168	11333
168	11334
168	11335
168	11336
168	1612
168	11337
168	11338
168	11339
168	11340
168	11341
168	1618
168	10322
168	11342
168	11343
168	11344
168	11345
168	11346
168	11347
168	11348
168	1627
168	1628
168	1629
168	11349
168	607
168	11351
168	1633
168	11353
168	11354
168	1636
168	11356
168	11357
168	11358
168	11359
168	11360
168	1642
168	1643
168	11363
168	11364
168	11365
168	11366
168	11367
168	11368
168	114
168	11370
168	1646
168	1651
168	11373
168	11374
168	11375
168	10873
168	11377
168	10363
168	11379
168	630
168	126
168	11382
168	11383
168	6273
168	11385
168	131
168	11387
168	11388
168	11389
168	1655
168	6792
168	10882
168	5258
168	11394
168	11395
168	11396
168	11397
168	11398
168	11399
168	11400
168	146
168	11402
168	6290
168	11404
168	11405
168	11406
168	11403
168	6809
168	11409
168	11410
168	156
168	11412
168	11413
168	11414
168	160
168	11416
168	162
168	1186
168	11419
168	11420
168	11421
168	11422
168	11423
168	6817
168	11424
168	1196
168	4798
168	4800
168	11425
168	708
168	4805
168	1567
168	4813
168	4814
168	219
168	241
168	11407
168	11350
168	563
168	11408
168	11352
168	11355
168	7996
168	7997
168	1854
168	1346
168	8005
168	4425
168	11361
168	7500
168	7501
168	11362
168	8015
168	336
168	7502
168	7504
168	7505
168	7508
168	9559
168	1368
168	11411
168	2406
168	7196
168	11369
168	11371
168	11418
168	11372
168	2434
168	1927
168	1928
168	1931
168	1932
168	1934
168	1936
168	1425
168	1426
168	4188
168	1428
168	1429
168	1430
168	1431
168	10136
168	11376
168	1437
168	11378
168	1439
168	1441
168	1444
168	1445
168	6291
168	11380
168	1449
168	6231
168	11381
168	9651
168	5561
168	5564
168	5565
168	8638
168	11384
168	8640
168	5570
168	8644
168	8645
168	8646
168	8647
168	11386
168	5572
168	8650
168	11415
168	8652
168	8657
168	468
168	8661
168	8662
168	11390
168	1502
168	11391
168	3550
168	11392
168	11393
168	1524
168	11417
168	9725
168	11401
169	114
169	156
170	114
170	1311
171	114
171	139
172	1188
172	208
172	241
172	114
172	115
172	150
173	0
173	6158
173	10255
173	2579
173	21
173	548
173	5164
173	2609
173	3123
173	7740
173	577
173	587
173	2640
173	114
173	115
173	118
173	126
173	4222
173	129
173	2697
173	4746
173	2700
173	672
173	9378
173	676
173	167
173	1203
173	10427
173	190
173	3274
173	718
173	212
173	1759
173	1765
173	5882
173	252
173	2821
173	1799
173	266
173	273
173	3874
173	2342
173	4907
173	3891
173	4921
173	7482
173	2363
173	326
173	12107
173	12108
173	12109
173	12110
173	12111
173	12112
173	12113
173	12114
173	6483
173	12115
173	4949
173	12116
173	12117
173	12118
173	12119
173	12120
173	12121
173	12122
173	12125
173	12126
173	12123
173	352
173	12124
173	12127
173	12128
173	12129
173	1893
173	5477
173	12130
173	12131
173	12132
173	12133
173	12134
173	12135
173	6003
173	1917
173	1919
173	6016
173	1922
173	5001
173	6025
173	8593
173	9622
173	6046
173	5028
173	428
173	2478
173	5038
173	2481
173	4532
173	436
173	1484
173	4065
173	4067
173	1508
173	8177
173	9719
174	114
174	803
174	13022
175	577
175	386
175	1135
175	114
175	756
176	114
176	139
176	622
177	114
177	3869
178	114
179	114
179	115
179	155
180	0
180	181
180	182
180	183
180	184
180	185
180	186
180	187
180	188
180	189
180	190
180	191
180	192
180	193
180	194
180	195
180	196
180	197
180	198
180	199
180	200
180	201
180	202
180	203
180	204
180	205
181	202
181	180
182	2659
182	2086
182	902
182	423
182	180
182	669
183	313
183	154
183	180
183	622
184	180
185	2704
185	180
185	1205
185	8872
186	2086
186	1927
186	7
186	2089
186	1192
186	556
186	607
186	238
186	208
186	16
186	754
186	180
186	439
186	536
186	731
186	190
186	511
187	180
188	180
189	0
189	180
189	5311
189	5312
189	5313
189	5314
189	5315
189	5316
189	5317
189	5318
189	5319
189	5320
189	5321
189	5322
189	5323
189	5324
189	5325
189	5326
